section,category,metric,type,date,value,publish_date
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-01-15T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-01-16T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-01-17T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-01-18T00:00:00Z,3,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-01-19T00:00:00Z,7,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-01-20T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-01-21T00:00:00Z,3,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-01-22T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-01-23T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-01-24T00:00:00Z,4,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-01-25T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-01-26T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-01-27T00:00:00Z,4,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-01-28T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-01-29T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-01-30T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-01-31T00:00:00Z,3,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-01T00:00:00Z,6,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-02T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-03T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-04T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-05T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-06T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-07T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-08T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-09T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-10T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-11T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-12T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-13T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-14T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-15T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-16T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-17T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-18T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-19T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-20T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-21T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-22T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-23T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-24T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-25T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-26T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-27T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-02-28T00:00:00Z,8,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-01T00:00:00Z,8,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-02T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-03T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-04T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-05T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-06T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-07T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-08T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-09T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-10T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-11T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-12T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-13T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-14T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-15T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-16T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-17T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-18T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-19T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-20T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-21T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-22T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-23T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-24T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-25T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-26T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-27T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-28T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-29T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-30T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-03-31T00:00:00Z,6,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-01T00:00:00Z,6,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-02T00:00:00Z,3,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-03T00:00:00Z,3,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-04T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-05T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-06T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-07T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-08T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-09T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-10T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-11T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-12T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-13T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-14T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-15T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-16T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-17T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-18T00:00:00Z,3,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-19T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-20T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-21T00:00:00Z,4,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-22T00:00:00Z,3,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-23T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-24T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-25T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-26T00:00:00Z,3,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-27T00:00:00Z,4,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-28T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-29T00:00:00Z,3,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-04-30T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-01T00:00:00Z,7,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-02T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-03T00:00:00Z,3,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-04T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-05T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-06T00:00:00Z,4,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-07T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-08T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-09T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-10T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-11T00:00:00Z,5,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-12T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-13T00:00:00Z,3,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-14T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-15T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-16T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-17T00:00:00Z,5,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-18T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-19T00:00:00Z,9,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-20T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-21T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-22T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-23T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-24T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-25T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-26T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-27T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-28T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-29T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-30T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-05-31T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-01T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-02T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-03T00:00:00Z,14,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-04T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-05T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-06T00:00:00Z,3,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-07T00:00:00Z,5,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-08T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-09T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-10T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-11T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-12T00:00:00Z,3,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-13T00:00:00Z,3,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-14T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-15T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-16T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-17T00:00:00Z,5,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-18T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-19T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-20T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-21T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-22T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-23T00:00:00Z,3,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-24T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-25T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-26T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-27T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-28T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-29T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-06-30T00:00:00Z,7,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-07-01T00:00:00Z,11,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-07-02T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-07-03T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-07-04T00:00:00Z,0,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-07-05T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-07-06T00:00:00Z,3,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-07-07T00:00:00Z,1,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-07-08T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-07-09T00:00:00Z,2,2023-05-09
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Pfizer",2022-07-10T00:00:00Z,1,2023-05-09
