section,category,metric,type,date,value
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-04-08,123634
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-04-08,1560797
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-04-08,1667024
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-04-08,2225
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-04-08,82092
Vaccine Administration,Administration_Series,Daily,Janssen,2021-04-08,11622
Vaccine Administration,Administration_Series,Daily,Moderna,2021-04-08,32938
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-04-08,37497
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-04-08,22
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-04-09,3448519
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-04-09,136752
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-04-09,1595692
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-04-09,1712446
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-04-09,2529
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-04-09,84566
Vaccine Administration,Administration,Daily,Janssen,2021-04-09,12903
Vaccine Administration,Administration,Daily,Moderna,2021-04-09,30726
Vaccine Administration,Administration,Daily,Pfizer,2021-04-09,40895
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-04-09,34
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-04-09,9436
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-04-09,236
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-04-09,4244
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-04-09,4657
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-04-09,276
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-04-09,234
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-04-09,21
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-04-09,75
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-04-09,130
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-04-09,6
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-04-09,3439083
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-04-09,136516
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-04-09,1591448
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-04-09,1707789
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-04-09,2253
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-04-09,84332
Vaccine Administration,Administration_Series,Daily,Janssen,2021-04-09,12882
Vaccine Administration,Administration_Series,Daily,Moderna,2021-04-09,30651
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-04-09,40765
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-04-09,28
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-04-10,3515603
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-04-10,143208
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-04-10,1614136
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-04-10,1754600
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-04-10,2552
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-04-10,67084
Vaccine Administration,Administration,Daily,Janssen,2021-04-10,6456
Vaccine Administration,Administration,Daily,Moderna,2021-04-10,18444
Vaccine Administration,Administration,Daily,Pfizer,2021-04-10,42154
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-04-10,23
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-04-10,9628
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-04-10,246
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-04-10,4293
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-04-10,4785
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-04-10,281
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-04-10,192
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-04-10,10
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-04-10,49
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-04-10,128
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-04-10,5
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-04-10,3505975
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-04-10,142962
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-04-10,1609843
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-04-10,1749815
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-04-10,2271
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-04-10,66892
Vaccine Administration,Administration_Series,Daily,Janssen,2021-04-10,6446
Vaccine Administration,Administration_Series,Daily,Moderna,2021-04-10,18395
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-04-10,42026
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-04-10,18
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-04-11,3547486
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-04-11,144735
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-04-11,1622290
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-04-11,1776785
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-04-11,2564
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,2021-04-11,3941183
Vaccine Administration,Administration,Cumulative Weekly,Janssen,2021-04-11,153059
Vaccine Administration,Administration,Cumulative Weekly,Moderna,2021-04-11,1777322
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,2021-04-11,2006843
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,2021-04-11,2703
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-04-11,31883
Vaccine Administration,Administration,Daily,Janssen,2021-04-11,1527
Vaccine Administration,Administration,Daily,Moderna,2021-04-11,8154
Vaccine Administration,Administration,Daily,Pfizer,2021-04-11,22185
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-04-11,12
Vaccine Administration,Administration,Weekly,All COVID Vaccines,2021-04-11,425491
Vaccine Administration,Administration,Weekly,Janssen,2021-04-11,9851
Vaccine Administration,Administration,Weekly,Moderna,2021-04-11,163186
Vaccine Administration,Administration,Weekly,Pfizer,2021-04-11,252243
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,2021-04-11,151
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-04-11,9699
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-04-11,252
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-04-11,4312
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-04-11,4830
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-04-11,281
Vaccine Administration,Administration_Additional,Cumulative Weekly,All COVID Vaccines,2021-04-11,11284
Vaccine Administration,Administration_Additional,Cumulative Weekly,Janssen,2021-04-11,301
Vaccine Administration,Administration_Additional,Cumulative Weekly,Moderna,2021-04-11,5000
Vaccine Administration,Administration_Additional,Cumulative Weekly,Pfizer,2021-04-11,5645
Vaccine Administration,Administration_Additional,Cumulative Weekly,Unspecified COVID Vaccine,2021-04-11,308
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-04-11,71
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-04-11,6
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-04-11,19
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-04-11,45
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-04-11,0
Vaccine Administration,Administration_Additional,Weekly,All COVID Vaccines,2021-04-11,1654
Vaccine Administration,Administration_Additional,Weekly,Janssen,2021-04-11,55
Vaccine Administration,Administration_Additional,Weekly,Moderna,2021-04-11,707
Vaccine Administration,Administration_Additional,Weekly,Pfizer,2021-04-11,860
Vaccine Administration,Administration_Additional,Weekly,Unspecified COVID Vaccine,2021-04-11,27
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-04-11,3537787
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-04-11,144483
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-04-11,1617978
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-04-11,1771955
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-04-11,2283
Vaccine Administration,Administration_Series,Cumulative Weekly,All COVID Vaccines,2021-04-11,3929899
Vaccine Administration,Administration_Series,Cumulative Weekly,Janssen,2021-04-11,152758
Vaccine Administration,Administration_Series,Cumulative Weekly,Moderna,2021-04-11,1772322
Vaccine Administration,Administration_Series,Cumulative Weekly,Pfizer,2021-04-11,2001198
Vaccine Administration,Administration_Series,Cumulative Weekly,Unspecified COVID Vaccine,2021-04-11,2395
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-04-11,31812
Vaccine Administration,Administration_Series,Daily,Janssen,2021-04-11,1521
Vaccine Administration,Administration_Series,Daily,Moderna,2021-04-11,8135
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-04-11,22140
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-04-11,12
Vaccine Administration,Administration_Series,Weekly,All COVID Vaccines,2021-04-11,423837
Vaccine Administration,Administration_Series,Weekly,Janssen,2021-04-11,9796
Vaccine Administration,Administration_Series,Weekly,Moderna,2021-04-11,162479
Vaccine Administration,Administration_Series,Weekly,Pfizer,2021-04-11,251383
Vaccine Administration,Administration_Series,Weekly,Unspecified COVID Vaccine,2021-04-11,124
Vaccine Administration,Distribution,Cumulative Weekly,All COVID Vaccines,2021-04-11,3479875
Vaccine Administration,Distribution,Cumulative Weekly,Janssen,2021-04-11,177600
Vaccine Administration,Distribution,Cumulative Weekly,Moderna,2021-04-11,1597000
Vaccine Administration,Distribution,Cumulative Weekly,Pfizer,2021-04-11,1705275
Vaccine Administration,Distribution,Weekly,All COVID Vaccines,2021-04-11,310390
Vaccine Administration,Distribution,Weekly,Janssen,2021-04-11,0
Vaccine Administration,Distribution,Weekly,Moderna,2021-04-11,115000
Vaccine Administration,Distribution,Weekly,Pfizer,2021-04-11,195390
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-04-12,3608164
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-04-12,152737
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-04-12,1638760
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-04-12,1812954
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-04-12,2593
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-04-12,60678
Vaccine Administration,Administration,Daily,Janssen,2021-04-12,8002
Vaccine Administration,Administration,Daily,Moderna,2021-04-12,16470
Vaccine Administration,Administration,Daily,Pfizer,2021-04-12,36169
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-04-12,29
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-04-12,9915
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-04-12,272
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-04-12,4379
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-04-12,4949
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-04-12,290
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-04-12,216
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-04-12,20
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-04-12,67
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-04-12,119
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-04-12,9
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-04-12,3598249
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-04-12,152465
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-04-12,1634381
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-04-12,1808005
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-04-12,2303
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-04-12,60462
Vaccine Administration,Administration_Series,Daily,Janssen,2021-04-12,7982
Vaccine Administration,Administration_Series,Daily,Moderna,2021-04-12,16403
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-04-12,36050
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-04-12,20
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-04-13,3671379
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-04-13,152953
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-04-13,1665202
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-04-13,1849489
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-04-13,2606
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-04-13,63215
Vaccine Administration,Administration,Daily,Janssen,2021-04-13,216
Vaccine Administration,Administration,Daily,Moderna,2021-04-13,26442
Vaccine Administration,Administration,Daily,Pfizer,2021-04-13,36535
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-04-13,13
