section,category,metric,type,date,value,publish_date
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-06-21T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-06-22T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-06-23T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-06-24T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-06-25T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-06-26T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-06-27T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-06-28T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-06-29T00:00:00Z,2,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-06-30T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-01T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-02T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-03T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-04T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-05T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-06T00:00:00Z,2,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-07T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-08T00:00:00Z,2,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-09T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-10T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-11T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-12T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-13T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-14T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-15T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-16T00:00:00Z,2,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-17T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-18T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-19T00:00:00Z,2,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-20T00:00:00Z,2,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-21T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-22T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-23T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-24T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-25T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-26T00:00:00Z,7,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-27T00:00:00Z,2,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-28T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-29T00:00:00Z,3,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-30T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-07-31T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-01T00:00:00Z,4,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-02T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-03T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-04T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-05T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-06T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-07T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-08T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-09T00:00:00Z,2,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-10T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-11T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-12T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-13T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-14T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-15T00:00:00Z,2,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-16T00:00:00Z,4,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-17T00:00:00Z,3,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-18T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-19T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-20T00:00:00Z,2,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-21T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-22T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-23T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-24T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-25T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-26T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-27T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-28T00:00:00Z,2,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-29T00:00:00Z,0,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-30T00:00:00Z,1,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-08-31T00:00:00Z,4,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-01T00:00:00Z,37,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-02T00:00:00Z,192,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-03T00:00:00Z,295,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-04T00:00:00Z,215,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-05T00:00:00Z,71,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-06T00:00:00Z,1158,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-07T00:00:00Z,3112,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-08T00:00:00Z,3475,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-09T00:00:00Z,3637,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-10T00:00:00Z,1859,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-11T00:00:00Z,1137,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-12T00:00:00Z,3358,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-13T00:00:00Z,3259,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-14T00:00:00Z,3130,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-15T00:00:00Z,2994,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-16T00:00:00Z,3143,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-17T00:00:00Z,2959,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-18T00:00:00Z,778,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-19T00:00:00Z,2435,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-20T00:00:00Z,2656,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-21T00:00:00Z,3100,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-22T00:00:00Z,3400,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-23T00:00:00Z,3916,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-24T00:00:00Z,2293,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-25T00:00:00Z,1190,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-26T00:00:00Z,3626,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-27T00:00:00Z,3869,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-28T00:00:00Z,4350,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-29T00:00:00Z,4592,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-09-30T00:00:00Z,4807,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-01T00:00:00Z,2659,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-02T00:00:00Z,1058,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-03T00:00:00Z,4121,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-04T00:00:00Z,4368,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-05T00:00:00Z,4776,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-06T00:00:00Z,4546,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-07T00:00:00Z,4418,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-08T00:00:00Z,2536,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-09T00:00:00Z,1076,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-10T00:00:00Z,3952,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-11T00:00:00Z,4235,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-12T00:00:00Z,4567,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-13T00:00:00Z,4374,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-14T00:00:00Z,4732,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-15T00:00:00Z,2411,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-16T00:00:00Z,1150,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-17T00:00:00Z,4306,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-18T00:00:00Z,4612,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-19T00:00:00Z,5092,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-20T00:00:00Z,4921,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-21T00:00:00Z,4927,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-22T00:00:00Z,2304,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-23T00:00:00Z,1208,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-24T00:00:00Z,4236,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-25T00:00:00Z,4439,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-26T00:00:00Z,4877,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-27T00:00:00Z,4769,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-28T00:00:00Z,5026,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-29T00:00:00Z,2315,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-30T00:00:00Z,1055,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-10-31T00:00:00Z,3697,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-01T00:00:00Z,3945,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-02T00:00:00Z,4301,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-03T00:00:00Z,4219,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-04T00:00:00Z,4725,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-05T00:00:00Z,2418,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-06T00:00:00Z,1186,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-07T00:00:00Z,3708,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-08T00:00:00Z,3374,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-09T00:00:00Z,3529,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-10T00:00:00Z,3804,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-11T00:00:00Z,4037,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-12T00:00:00Z,2110,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-13T00:00:00Z,1158,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-14T00:00:00Z,3457,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-15T00:00:00Z,3068,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-16T00:00:00Z,3247,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-17T00:00:00Z,2848,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-18T00:00:00Z,3322,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-19T00:00:00Z,1806,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-20T00:00:00Z,963,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-21T00:00:00Z,2685,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-22T00:00:00Z,2491,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-23T00:00:00Z,1825,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-24T00:00:00Z,14,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-25T00:00:00Z,1783,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-26T00:00:00Z,1210,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-27T00:00:00Z,723,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-28T00:00:00Z,1982,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-29T00:00:00Z,1317,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-11-30T00:00:00Z,2090,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-12-01T00:00:00Z,2058,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-12-02T00:00:00Z,2403,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Omicron Doses, Moderna",2022-12-03T00:00:00Z,1278,2022-12-30
