section,category,metric,type,date,value,publish_date
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-11-27T00:00:00Z,273,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-11-28T00:00:00Z,163,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-11-29T00:00:00Z,485,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-11-30T00:00:00Z,578,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-01T00:00:00Z,704,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-02T00:00:00Z,704,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-03T00:00:00Z,749,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-04T00:00:00Z,285,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-05T00:00:00Z,147,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-06T00:00:00Z,563,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-07T00:00:00Z,556,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-08T00:00:00Z,602,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-09T00:00:00Z,631,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-10T00:00:00Z,611,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-11T00:00:00Z,313,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-12T00:00:00Z,138,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-13T00:00:00Z,453,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-14T00:00:00Z,490,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-15T00:00:00Z,396,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-16T00:00:00Z,522,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-17T00:00:00Z,400,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-18T00:00:00Z,209,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-19T00:00:00Z,102,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-20T00:00:00Z,290,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-21T00:00:00Z,319,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-22T00:00:00Z,321,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-23T00:00:00Z,293,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-24T00:00:00Z,104,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-25T00:00:00Z,5,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-26T00:00:00Z,89,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-27T00:00:00Z,279,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-28T00:00:00Z,276,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-29T00:00:00Z,277,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-30T00:00:00Z,316,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2021-12-31T00:00:00Z,240,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-01T00:00:00Z,21,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-02T00:00:00Z,75,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-03T00:00:00Z,226,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-04T00:00:00Z,280,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-05T00:00:00Z,320,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-06T00:00:00Z,290,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-07T00:00:00Z,342,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-08T00:00:00Z,145,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-09T00:00:00Z,61,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-10T00:00:00Z,226,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-11T00:00:00Z,270,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-12T00:00:00Z,287,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-13T00:00:00Z,265,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-14T00:00:00Z,283,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-15T00:00:00Z,131,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-16T00:00:00Z,56,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-17T00:00:00Z,124,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-18T00:00:00Z,168,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-19T00:00:00Z,189,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-20T00:00:00Z,213,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-21T00:00:00Z,208,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-22T00:00:00Z,120,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-23T00:00:00Z,38,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-24T00:00:00Z,158,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-25T00:00:00Z,133,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-26T00:00:00Z,163,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-27T00:00:00Z,135,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-28T00:00:00Z,203,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-29T00:00:00Z,81,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-30T00:00:00Z,41,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-01-31T00:00:00Z,143,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-01T00:00:00Z,122,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-02T00:00:00Z,69,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-03T00:00:00Z,109,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-04T00:00:00Z,152,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-05T00:00:00Z,66,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-06T00:00:00Z,41,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-07T00:00:00Z,98,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-08T00:00:00Z,108,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-09T00:00:00Z,133,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-10T00:00:00Z,94,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-11T00:00:00Z,120,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-12T00:00:00Z,73,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-13T00:00:00Z,23,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-14T00:00:00Z,90,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-15T00:00:00Z,124,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-16T00:00:00Z,88,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-17T00:00:00Z,90,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-18T00:00:00Z,84,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-19T00:00:00Z,44,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-20T00:00:00Z,17,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-21T00:00:00Z,60,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-22T00:00:00Z,79,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-23T00:00:00Z,69,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-24T00:00:00Z,71,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-25T00:00:00Z,74,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-26T00:00:00Z,39,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-27T00:00:00Z,23,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-02-28T00:00:00Z,69,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-01T00:00:00Z,58,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-02T00:00:00Z,56,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-03T00:00:00Z,53,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-04T00:00:00Z,71,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-05T00:00:00Z,50,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-06T00:00:00Z,13,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-07T00:00:00Z,35,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-08T00:00:00Z,53,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-09T00:00:00Z,43,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-10T00:00:00Z,57,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-11T00:00:00Z,61,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-12T00:00:00Z,15,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-13T00:00:00Z,13,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-14T00:00:00Z,41,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-15T00:00:00Z,44,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-16T00:00:00Z,53,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-17T00:00:00Z,31,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-18T00:00:00Z,52,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-19T00:00:00Z,18,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-20T00:00:00Z,18,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-21T00:00:00Z,38,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-22T00:00:00Z,38,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-23T00:00:00Z,42,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-24T00:00:00Z,56,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-25T00:00:00Z,43,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-26T00:00:00Z,21,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-27T00:00:00Z,19,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-28T00:00:00Z,40,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-29T00:00:00Z,36,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-30T00:00:00Z,36,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-03-31T00:00:00Z,50,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-04-01T00:00:00Z,64,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-04-02T00:00:00Z,23,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-04-03T00:00:00Z,10,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-04-04T00:00:00Z,44,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-04-05T00:00:00Z,42,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-04-06T00:00:00Z,33,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-04-07T00:00:00Z,43,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-04-08T00:00:00Z,42,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-04-09T00:00:00Z,10,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-04-10T00:00:00Z,9,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-04-11T00:00:00Z,43,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-04-12T00:00:00Z,24,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-04-13T00:00:00Z,33,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-04-14T00:00:00Z,47,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-04-15T00:00:00Z,44,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-04-16T00:00:00Z,10,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-04-17T00:00:00Z,4,2023-05-08
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Janssen",2022-04-18T00:00:00Z,31,2023-05-08
